userId,problemId,score
user412,317,3
user412,174,1
user412,223,2
user412,470,1
user412,441,1
user412,142,4
user412,59,3
user412,198,3
user413,207,3
user413,214,3
user413,233,1
user413,270,1
user413,331,3
user413,422,1
user413,69,1
user413,238,2
user413,455,2
user413,246,2
user413,97,2
user413,14,3
user413,3,3
user413,70,4
user413,221,2
user413,462,3
user413,319,2
user413,278,2
user413,345,2
user413,46,3
user413,347,2
user413,294,2
user413,373,2
user413,110,4
user413,471,2
user413,22,2
user413,209,1
user413,78,2
user413,115,2
user413,326,4
user413,237,2
user413,334,4
user413,143,2
user413,150,2
user413,361,2
user413,302,1
user413,459,3
user413,358,3
user413,5,2
user413,366,2
user413,7,2
user413,374,3
user413,33,0
user413,430,2
user413,131,2
user413,102,3
user413,349,2
user413,398,2
user413,255,2
user413,406,3
user413,377,3
user413,174,2
user413,283,4
user413,230,1
user413,21,1
user413,142,2
user413,119,2
user413,438,3
user413,145,2
user413,206,0
user413,147,2
user413,454,2
user413,173,2
user413,270,2
user413,271,2
user413,182,3
user413,9,2
user413,238,1
user413,395,4
user413,6,3
user413,37,3
user413,14,2
user413,423,1
user414,207,3
user414,214,2
user414,233,2
user414,270,3
user414,331,1
user414,422,2
user414,69,1
user414,238,2
user414,455,0
user414,246,1
user414,97,2
user414,14,2
user414,3,2
user414,70,2
user414,221,4
user414,462,3
user414,319,1
user414,278,0
user414,345,3
user414,46,2
user414,347,1
user414,294,3
user414,373,3
user414,110,3
user414,471,3
user414,22,3
user414,209,1
user414,78,3
user414,115,2
user414,326,2
user414,237,2
user414,334,3
user414,143,3
user414,150,1
user414,361,2
user414,302,2
user414,459,3
user414,358,1
user414,5,2
user414,366,1
user414,7,1
user414,374,2
user414,33,4
user414,430,2
user414,131,3
user414,102,2
user414,349,3
user414,398,2
user414,255,1
user414,406,3
user414,377,3
user414,174,3
user414,283,1
user414,230,1
user414,21,2
user414,142,1
user414,119,3
user414,438,3
user414,145,2
user414,206,0
user414,147,2
user414,454,2
user414,173,3
user414,270,0
user414,271,4
user414,182,1
user414,9,2
user414,238,2
user414,395,2
user414,6,3
user414,37,3
user414,14,1
user414,423,1
user414,310,2
user414,161,1
user414,462,2
user414,259,1
user414,38,3
user414,285,2
user414,46,4
user414,287,2
user414,54,1
user414,313,1
user414,110,2
user414,411,3
user414,262,1
user414,149,2
user414,78,2
user414,55,1
user414,86,0
user414,177,0
user414,334,2
user414,83,2
user414,390,1
user414,301,0
user414,302,3
user414,399,2
user414,118,2
user414,425,3
user414,366,1
user414,427,2
user415,207,3
user415,214,2
user415,233,4
user415,270,3
user415,331,2
user415,422,3
user415,69,0
user415,238,2
user415,455,1
user415,246,2
user415,97,2
user415,14,2
user415,3,2
user415,70,4
user415,221,1
user415,462,1
user415,319,0
user415,278,3
user415,345,2
user415,46,3
user415,347,2
user415,294,3
user415,373,3
user415,110,2
user415,471,3
user415,22,2
user415,209,4
user415,78,2
user415,115,2
user415,326,3
user415,237,2
user415,334,1
user415,143,3
user415,150,0
user415,361,2
user415,302,3
user415,459,3
user415,358,3
user415,5,1
user415,366,3
user415,7,3
user415,374,1
user415,33,2
user415,430,2
user415,131,3
user415,102,1
user415,349,2
user415,398,1
user415,255,1
user415,406,1
user415,377,0
user415,174,2
user415,283,0
user415,230,4
user415,21,4
user415,142,3
user415,119,1
user415,438,2
user415,145,1
user415,206,4
user415,147,2
user415,454,2
user415,173,1
user415,270,3
user415,271,2
user415,182,2
user415,9,1
user415,238,3
user415,395,2
user415,6,1
user415,37,4
user415,14,3
user415,423,3
user415,310,3
user415,161,3
user415,462,0
user415,259,2
user415,38,2
user416,207,2
user416,214,3
user416,233,2
user416,270,1
user416,331,2
user416,422,2
user416,69,3
user416,238,2
user416,455,2
user416,246,3
user416,97,3
user416,14,3
user416,3,0
user416,70,2
user416,221,2
user416,462,2
user416,319,2
user416,278,3
user416,345,1
user416,46,2
user416,347,1
user416,294,2
user416,373,1
user416,110,1
user416,471,2
user416,22,2
user416,209,1
user416,78,3
user416,115,1
user416,326,3
user416,237,2
user416,334,2
user416,143,4
user416,150,0
user416,361,2
user416,302,1
user416,459,1
user416,358,4
user416,5,1
user416,366,1
user416,7,2
user416,374,2
user416,33,1
user416,430,1
user416,131,2
user416,102,1
user416,349,3
user416,398,0
user416,255,4
user416,406,2
user416,377,2
user416,174,2
user416,283,3
user416,230,3
user416,21,0
user416,142,3
user416,119,2
user416,438,1
user416,145,1
user416,206,2
user416,147,1
user416,454,1
user416,173,2
user416,270,1
user416,271,2
user416,182,0
user416,9,2
user416,238,3
user416,395,2
user416,6,2
user416,37,2
user416,14,3
user416,423,1
user416,310,2
user416,161,1
user416,462,0
user416,259,2
user416,38,1
user416,285,2
user416,46,0
user416,287,2
user416,54,1
user416,313,3
user416,110,2
user416,411,3
user416,262,2
user416,149,3
user416,78,0
user416,55,1
user416,86,2
user416,177,2
user416,334,4
user416,83,3
user416,390,2
user416,301,2
user416,302,0
user416,399,2
user416,118,3
user416,425,2
user417,207,3
user417,214,4
user417,233,1
user417,270,2
user417,331,1
user417,422,2
user417,69,1
user417,238,0
user417,455,2
user417,246,2
user417,97,1
user417,14,1
user417,3,3
user417,70,1
user417,221,3
user417,462,1
user417,319,1
user417,278,3
user417,345,1
user417,46,2
user417,347,1
user417,294,1
user417,373,4
user417,110,1
user417,471,2
user417,22,0
user417,209,2
user417,78,2
user417,115,3
user417,326,2
user417,237,2
user417,334,1
user417,143,1
user417,150,3
user417,361,1
user417,302,1
user417,459,2
user417,358,1
user417,5,2
user417,366,2
user417,7,2
user417,374,2
user417,33,2
user417,430,0
user417,131,0
user417,102,1
user417,349,1
user417,398,2
user417,255,3
user417,406,2
user417,377,4
user417,174,1
user417,283,2
user417,230,2
user417,21,3
user417,142,1
user417,119,2
user417,438,1
user417,145,3
user417,206,3
user417,147,2
user417,454,3
user417,173,3
user417,270,2
user417,271,3
user417,182,1
user417,9,0
user417,238,1
user417,395,4
user417,6,1
user417,37,2
user417,14,0
user417,423,1
user417,310,3
user417,161,2
user417,462,2
user417,259,1
user417,38,2
user417,285,2
user417,46,2
user417,287,2
user417,54,2
user417,313,1
user417,110,2
user417,411,0
user417,262,1
user417,149,3
user417,78,2
user417,55,3
user417,86,1
user417,177,3
user417,334,3
user417,83,3
user417,390,1
user417,301,3
user418,207,1
user418,214,4
user418,233,2
user418,270,2
user418,331,3
user418,422,3
user418,69,1
user418,238,4
user418,455,0
user418,246,2
user418,97,3
user418,14,1
user418,3,1
user418,70,3
user418,221,3
user418,462,4
user418,319,2
user418,278,3
user418,345,1
user418,46,2
user418,347,1
user418,294,1
user418,373,1
user418,110,2
user418,471,1
user418,22,2
user418,209,2
user418,78,2
user418,115,2
user418,326,2
user418,237,2
user418,334,2
user418,143,2
user418,150,2
user418,361,2
user418,302,2
user418,459,1
user418,358,3
user418,5,3
user418,366,3
user418,7,2
user418,374,2
user418,33,2
user418,430,1
user418,131,1
user418,102,2
user418,349,2
user418,398,4
user418,255,2
user418,406,1
user418,377,4
user418,174,3
user418,283,1
user418,230,1
user418,21,2
user418,142,2
user418,119,3
user418,438,3
user418,145,1
user418,206,1
user418,147,4
user418,454,3
user418,173,2
user418,270,1
user418,271,3
user418,182,2
user418,9,0
user418,238,1
user418,395,1
user418,6,2
user418,37,2
user418,14,3
user418,423,1
user418,310,2
user418,161,0
user418,462,4
user418,259,4
user418,38,2
user418,285,2
user418,46,2
user418,287,2
user418,54,3
user418,313,3
user418,110,4
user418,411,2
user418,262,2
user418,149,3
user418,78,1
user418,55,2
user418,86,3
user418,177,3
user418,334,1
user418,83,1
user418,390,2
user418,301,2
user418,302,1
user418,399,3
user418,118,1
user418,425,2
user418,366,2
user418,427,3
user418,134,2
user418,453,1
user418,430,2
user418,71,1
user418,342,2
user418,289,1
user418,398,2
user418,195,2
user418,166,2
user418,317,2
user418,174,1
user418,223,3
user418,470,2
user418,441,2
user418,142,2
user418,59,3
user418,198,4
user418,85,0
user418,206,2
user418,87,2
user418,214,1
user418,113,1
user418,270,3
user418,211,2
user418,422,3
user418,429,3
user418,238,1
user418,335,1
user418,246,1
user418,457,1
user419,207,3
user419,214,2
user419,233,2
user419,270,2
user419,331,2
user419,422,2
user419,69,0
user419,238,2
user419,455,2
user419,246,2
user419,97,2
user419,14,2
user419,3,2
user419,70,1
user419,221,1
user419,462,1
user419,319,2
user419,278,2
user419,345,2
user419,46,1
user419,347,2
user419,294,3
user419,373,2
user419,110,3
user419,471,1
user419,22,0
user419,209,3
user419,78,2
user419,115,1
user419,326,2
user419,237,2
user419,334,3
user419,143,2
user419,150,1
user419,361,3
user419,302,1
user419,459,1
user419,358,1
user419,5,2
user419,366,1
user419,7,3
user419,374,0
user419,33,3
user419,430,1
user419,131,1
user419,102,0
user419,349,0
user419,398,0
user419,255,3
user419,406,2
user419,377,3
user419,174,4
user419,283,1
user419,230,1
user419,21,3
user419,142,3
user419,119,4
user419,438,2
user419,145,1
user419,206,2
user419,147,3
user419,454,2
user419,173,1
user419,270,2
user419,271,2
user419,182,1
user419,9,2
user419,238,1
user419,395,2
user419,6,0
user419,37,4
user419,14,2
user419,423,1
user419,310,3
user419,161,3
user419,462,0
user419,259,3
user419,38,2
user419,285,2
user419,46,2
user419,287,1
user419,54,1
user419,313,4
user419,110,3
user419,411,2
user419,262,1
user419,149,2
user419,78,3
user419,55,3
user419,86,2
user419,177,3
user419,334,2
user419,83,2
user419,390,2
user419,301,1
user419,302,2
user419,399,2
user419,118,2
user419,425,2
user419,366,2
user419,427,3
user419,134,1
user419,453,2
user419,430,2
user419,71,4
user419,342,1
user419,289,3
user419,398,2
user419,195,2
user419,166,2
user419,317,2
user419,174,4
user419,223,1
user419,470,1
user419,441,1
user419,142,2
user419,59,1
user419,198,1
user419,85,4
user419,206,2
user419,87,2
user419,214,1
user419,113,3
user419,270,2
user419,211,2
user419,422,2
user419,429,2
user419,238,1
user419,335,2
user419,246,3
user419,457,1
user419,14,2
user419,363,2
user420,207,3
user420,214,2
user420,233,0
user421,207,2
user421,214,2
user421,233,2
user421,270,2
user421,331,1
user421,422,0
user421,69,4
user421,238,2
user421,455,1
user421,246,3
user421,97,2
user421,14,3
user421,3,2
user421,70,3
user421,221,4
user421,462,0
user421,319,0
user421,278,1
user421,345,2
user421,46,1
user421,347,2
user421,294,2
user421,373,0
user421,110,2
user421,471,3
user421,22,2
user421,209,1
user421,78,2
user421,115,2
user421,326,3
user421,237,2
user421,334,2
user421,143,2
user421,150,1
user421,361,2
user421,302,2
user421,459,2
user421,358,2
user421,5,1
user421,366,2
user421,7,2
user421,374,2
user421,33,2
user421,430,2
user421,131,1
user421,102,2
user421,349,1
user421,398,2
user421,255,2
user421,406,1
user421,377,1
user421,174,1
user421,283,2
user421,230,4
user421,21,4
user422,207,1
user422,214,2
user423,207,1
user423,214,0
user423,233,1
user423,270,1
user423,331,2
user423,422,3
user423,69,2
user423,238,2
user423,455,2
user423,246,3
user423,97,1
user423,14,3
user423,3,1
user423,70,2
user423,221,3
user423,462,3
user423,319,1
user423,278,2
user423,345,2
user423,46,2
user423,347,1
user423,294,3
user423,373,2
user423,110,3
user423,471,3
user423,22,2
user423,209,3
user423,78,3
user423,115,2
user423,326,2
user423,237,2
user423,334,3
user423,143,0
user423,150,2
user423,361,4
user423,302,2
user423,459,1
user423,358,2
user423,5,2
user423,366,2
user423,7,2
user423,374,1
user423,33,3
user423,430,2
user423,131,2
user423,102,4
user423,349,2
user423,398,3
user423,255,4
user423,406,0
user423,377,3
user423,174,1
user423,283,3
user423,230,2
user423,21,1
user423,142,1
user423,119,3
user423,438,2
user423,145,1
user423,206,2
user423,147,1
user423,454,4
user423,173,3
user423,270,2
user423,271,2
user423,182,2
user423,9,2
user423,238,1
user423,395,1
user423,6,2
user423,37,3
user423,14,3
user423,423,2
user423,310,4
user423,161,1
user423,462,3
user423,259,3
user423,38,2
user423,285,1
user423,46,2
user423,287,1
user423,54,4
user423,313,3
user423,110,3
user423,411,2
user423,262,3
user423,149,2
user423,78,2
user423,55,1
user423,86,0
user423,177,1
user423,334,1
user423,83,1
user423,390,3
user423,301,0
user423,302,2
user423,399,2
user423,118,2
user423,425,2
user423,366,2
user423,427,2
user423,134,4
user423,453,2
user423,430,3
user423,71,2
user423,342,2
user423,289,3
user423,398,2
user423,195,3
user423,166,2
user423,317,3
user423,174,3
user423,223,3
user423,470,3
user423,441,2
user423,142,4
user423,59,3
user423,198,1
user423,85,1
user423,206,3
user423,87,3
user423,214,3
user423,113,1
user423,270,4
user423,211,3
user423,422,3
user423,429,1
user424,207,3
user424,214,2
user424,233,3
user424,270,1
user424,331,4
user424,422,3
user424,69,1
user424,238,1
user424,455,3
user424,246,2
user424,97,3
user424,14,1
user424,3,4
user424,70,2
user425,207,3
user425,214,3
user425,233,3
user425,270,4
user425,331,1
user425,422,2
user425,69,1
user425,238,2
user425,455,3
user425,246,3
user425,97,2
user425,14,3
user425,3,2
user425,70,1
user425,221,0
user425,462,2
user425,319,2
user425,278,3
user425,345,3
user425,46,2
user425,347,1
user425,294,2
user425,373,2
user425,110,2
user425,471,0
user425,22,4
user425,209,3
user425,78,2
user425,115,2
user425,326,2
user425,237,0
user425,334,3
user425,143,2
user425,150,1
user425,361,4
user425,302,4
user425,459,3
user425,358,2
user425,5,2
user425,366,1
user425,7,3
user426,207,2
user426,214,2
user426,233,4
user426,270,2
user426,331,2
user426,422,3
user426,69,1
user426,238,2
user426,455,1
user426,246,2
user426,97,3
user426,14,3
user426,3,1
user426,70,1
user426,221,2
user426,462,2
user426,319,2
user426,278,2
user426,345,0
user426,46,3
user426,347,3
user426,294,1
user426,373,1
user426,110,3
user426,471,2
user426,22,1
user426,209,2
user426,78,2
user426,115,2
user426,326,4
user426,237,1
user426,334,3
user426,143,1
user426,150,3
user426,361,2
user426,302,3
user426,459,1
user426,358,3
user426,5,2
user426,366,0
user426,7,3
user426,374,2
user426,33,2
user426,430,0
user426,131,3
user426,102,1
user426,349,3
user426,398,1
user426,255,1
user426,406,2
user426,377,4
user426,174,1
user426,283,2
user426,230,1
user426,21,2
user426,142,0
user426,119,3
user426,438,3
user426,145,3
user426,206,3
user426,147,4
user426,454,3
user426,173,1
user426,270,0
user426,271,1
user426,182,1
user426,9,1
user426,238,3
user426,395,1
user426,6,2
user426,37,2
user426,14,3
user426,423,3
user426,310,2
user426,161,1
user426,462,2
user426,259,3
user426,38,4
user426,285,2
user426,46,0
user426,287,1
user426,54,3
user426,313,2
user426,110,1
user426,411,2
user426,262,3
user426,149,2
user426,78,0
user426,55,3
user426,86,2
user426,177,3
user426,334,3
user426,83,1
user426,390,1
user426,301,1
user426,302,3
user426,399,1
user426,118,4
user426,425,2
user426,366,2
user426,427,1
user426,134,2
user426,453,3
user426,430,1
user426,71,1
user426,342,2
user426,289,3
user426,398,1
user426,195,4
user426,166,3
user426,317,2
user426,174,3
user426,223,2
user426,470,2
user426,441,2
user426,142,1
user427,207,1
user427,214,2
user427,233,2
user428,207,4
user428,214,2
user428,233,1
user428,270,3
user428,331,2
user428,422,2
user428,69,2
user428,238,2
user428,455,3
user428,246,1
user428,97,1
user428,14,3
user428,3,2
user428,70,3
user428,221,2
user428,462,3
user428,319,1
user428,278,1
user428,345,3
user428,46,2
user428,347,1
user428,294,3
user428,373,2
user428,110,1
user428,471,1
user428,22,2
user428,209,3
user428,78,3
user428,115,1
user428,326,2
user428,237,2
user428,334,1
user428,143,2
user428,150,2
user428,361,2
user428,302,1
user428,459,1
user428,358,2
user428,5,2
user428,366,3
user428,7,2
user428,374,3
user428,33,1
user428,430,0
user428,131,4
user428,102,1
user428,349,2
user428,398,1
user428,255,1
user428,406,4
user428,377,1
user428,174,1
user428,283,2
user428,230,1
user428,21,1
user428,142,3
user428,119,1
user428,438,3
user428,145,3
user428,206,1
user428,147,1
user428,454,2
user428,173,3
user428,270,2
user428,271,4
user428,182,3
user428,9,1
user428,238,2
user428,395,3
user428,6,2
user428,37,2
user428,14,3
user428,423,2
user428,310,1
user428,161,3
user428,462,3
user428,259,0
user428,38,3
user428,285,2
user428,46,2
user428,287,1
user428,54,2
user428,313,4
user428,110,2
user428,411,3
user428,262,3
user428,149,3
user428,78,1
user428,55,1
user428,86,3
user428,177,1
user428,334,3
user428,83,4
user428,390,1
user428,301,3
user428,302,2
user428,399,3
user428,118,2
user428,425,2
user428,366,2
user428,427,3
user428,134,3
user428,453,0
user428,430,4
user428,71,2
user428,342,3
user428,289,2
user428,398,2
user428,195,2
user428,166,0
user428,317,3
user428,174,2
user428,223,2
user428,470,2
user428,441,4
user428,142,2
user428,59,2
user428,198,1
user428,85,2
user428,206,1
user428,87,2
user428,214,0
user428,113,3
user428,270,2
user428,211,1
user428,422,4
user428,429,2
user428,238,3
user429,207,3
user429,214,3
user429,233,1
user429,270,2
user429,331,0
user429,422,4
user429,69,4
user429,238,0
user429,455,0
user429,246,0
user429,97,2
user429,14,2
user429,3,1
user429,70,3
user429,221,2
user429,462,2
user429,319,2
user429,278,1
user429,345,4
user429,46,2
user429,347,4
user429,294,2
user429,373,2
user429,110,1
user429,471,2
user429,22,2
user429,209,3
user429,78,2
user429,115,0
user429,326,2
user429,237,3
user429,334,3
user429,143,2
user429,150,4
user429,361,1
user429,302,3
user429,459,1
user429,358,1
user429,5,3
user429,366,2
user429,7,0
user429,374,2
user429,33,2
user429,430,4
user429,131,2
user429,102,2
user429,349,3
user429,398,3
user429,255,1
user429,406,3
user429,377,2
user429,174,3
user429,283,2
user429,230,3
user429,21,1
user429,142,1
user429,119,0
user429,438,1
user429,145,3
user429,206,1
user429,147,3
user429,454,2
user429,173,3
user429,270,3
user429,271,3
user429,182,3
user429,9,1
user429,238,2
user429,395,2
user429,6,1
user429,37,2
user429,14,3
user429,423,1
user429,310,3
user429,161,3
user429,462,3
user429,259,2
user429,38,2
user429,285,1
user429,46,3
user429,287,2
user429,54,1
user429,313,1
user429,110,3
user429,411,2
user429,262,3
user429,149,2
user429,78,2
user429,55,2
user429,86,2
user429,177,3
user429,334,2
user429,83,2
user429,390,2
user429,301,3
user429,302,3
user429,399,0
user429,118,3
user429,425,0
user429,366,2
user429,427,1
user429,134,1
user430,207,4
user430,214,4
user430,233,1
user430,270,3
user430,331,2
user430,422,1
user430,69,1
user430,238,3
user430,455,2
user430,246,2
user430,97,4
user430,14,1
user430,3,1
user430,70,2
user430,221,2
user430,462,2
user430,319,1
user430,278,0
user430,345,3
user430,46,3
user430,347,2
user430,294,2
user430,373,2
user430,110,2
user430,471,2
user430,22,1
user430,209,3
user430,78,0
user430,115,2
user430,326,0
user430,237,3
user430,334,3
user430,143,1
user430,150,3
user430,361,3
user430,302,2
user431,207,2
user431,214,2
user431,233,3
user431,270,1
user431,331,2
user431,422,2
user431,69,2
user431,238,1
user431,455,2
user431,246,3
user431,97,1
user431,14,2
user431,3,1
user431,70,1
user431,221,3
user431,462,2
user431,319,1
user431,278,2
user431,345,3
user431,46,0
user431,347,1
user431,294,3
user431,373,3
user431,110,0
user431,471,3
user431,22,0
user431,209,2
user431,78,1
user431,115,1
user431,326,0
user431,237,2
user431,334,3
user431,143,1
user431,150,2
user431,361,4
user431,302,3
user431,459,2
user431,358,1
user431,5,0
user431,366,4
user431,7,2
user431,374,3
user431,33,2
user431,430,1
user431,131,3
user431,102,2
user431,349,2
user431,398,2
user431,255,1
user431,406,3
user431,377,2
user431,174,1
user431,283,3
user431,230,1
user431,21,3
user431,142,1
user431,119,2
user431,438,1
user431,145,2
user431,206,2
user431,147,0
user431,454,2
user431,173,2
user431,270,3
user431,271,3
user431,182,3
user431,9,1
user431,238,4
user431,395,3
user431,6,2
user431,37,3
user431,14,2
user431,423,4
user431,310,1
user431,161,3
user431,462,1
user431,259,3
user431,38,2
user431,285,3
user431,46,2
user431,287,1
user431,54,1
user431,313,2
user431,110,2
user431,411,2
user431,262,1
user431,149,2
user431,78,3
user431,55,3
user431,86,3
user431,177,2
user431,334,3
user431,83,2
user431,390,3
user431,301,1
user431,302,4
user431,399,2
user431,118,2
user431,425,2
user431,366,3
user431,427,2
user431,134,1
user431,453,2
user431,430,1
user431,71,2
user431,342,1
user431,289,2
user431,398,3
user431,195,3
user431,166,3
user431,317,1
user431,174,2
user431,223,3
user432,207,3
user432,214,2
user432,233,2
user432,270,0
user432,331,2
user432,422,2
user432,69,3
user432,238,1
user432,455,1
user432,246,2
user432,97,2
user432,14,3
user432,3,3
user432,70,2
user432,221,3
user432,462,1
user432,319,1
user432,278,3
user432,345,1
user432,46,2
user432,347,1
user432,294,2
user432,373,3
user432,110,2
user432,471,1
user432,22,2
user432,209,0
user432,78,4
user432,115,2
user432,326,2
user432,237,1
user432,334,1
user432,143,2
user432,150,3
user432,361,0
user432,302,1
user432,459,2
user432,358,2
user432,5,1
user432,366,2
user432,7,2
user432,374,3
user432,33,3
user432,430,2
user432,131,2
user432,102,2
user432,349,4
user432,398,2
user432,255,0
user432,406,1
user432,377,0
user432,174,4
user432,283,0
user432,230,1
user432,21,2
user432,142,2
user432,119,3
user432,438,1
user432,145,3
user432,206,4
user432,147,1
user432,454,3
user432,173,1
user432,270,2
user432,271,1
user432,182,2
user432,9,1
user432,238,2
user432,395,0
user432,6,2
user432,37,1
user432,14,2
user432,423,1
user432,310,4
user432,161,0
user432,462,3
user432,259,2
user432,38,2
user432,285,1
user432,46,1
user432,287,2
user432,54,3
user432,313,2
user432,110,2
user432,411,3
user432,262,1
user432,149,1
user432,78,2
user432,55,2
user432,86,1
user432,177,2
user432,334,3
user432,83,1
user432,390,2
user432,301,0
user432,302,1
user432,399,1
user432,118,2
user432,425,2
user432,366,3
user432,427,3
user432,134,2
user432,453,1
user432,430,2
user432,71,2
user432,342,1
user432,289,1
user432,398,0
user432,195,3
user432,166,3
user432,317,1
user432,174,3
user432,223,2
user432,470,1
user432,441,2
user432,142,2
user432,59,1
user432,198,2
user432,85,2
user432,206,1
user432,87,1
user432,214,3
user432,113,2
user432,270,2
user432,211,3
user432,422,1
user432,429,3
user432,238,4
user432,335,1
user432,246,1
user432,457,1
user432,14,3
user432,363,0
user433,207,3
user433,214,2
user433,233,2
user433,270,3
user433,331,2
user433,422,2
user433,69,2
user433,238,2
user433,455,3
user433,246,1
user433,97,3
user433,14,2
user433,3,3
user433,70,3
user433,221,0
user433,462,1
user433,319,0
user433,278,0
user433,345,4
user433,46,0
user433,347,1
user433,294,1
user433,373,1
user433,110,2
user433,471,2
user433,22,3
user433,209,2
user433,78,3
user433,115,1
user433,326,3
user433,237,2
user433,334,4
user433,143,3
user433,150,1
user433,361,3
user433,302,2
user433,459,3
user433,358,2
user433,5,2
user433,366,3
user433,7,2
user433,374,1
user433,33,2
user433,430,1
user433,131,1
user433,102,3
user433,349,1
user433,398,2
user433,255,0
user433,406,2
user433,377,1
user433,174,0
user433,283,2
user433,230,1
user433,21,3
user433,142,3
user433,119,2
user433,438,3
user433,145,2
user433,206,4
user433,147,1
user433,454,2
user433,173,4
user433,270,3
user433,271,1
user433,182,3
user433,9,1
user433,238,2
user433,395,4
user433,6,2
user433,37,3
user433,14,3
user433,423,2
user433,310,3
user433,161,2
user433,462,3
user433,259,2
user433,38,2
user433,285,2
user433,46,2
user433,287,3
user433,54,2
user433,313,4
user433,110,1
user433,411,1
user433,262,3
user433,149,3
user433,78,3
user433,55,1
user433,86,1
user433,177,4
user433,334,3
user433,83,1
user433,390,1
user433,301,3
user433,302,2
user433,399,1
user433,118,2
user433,425,4
user433,366,4
user433,427,3
user433,134,1
user433,453,1
user433,430,3
user433,71,3
user433,342,3
user433,289,2
user433,398,0
user433,195,1
user433,166,4
user433,317,2
user433,174,2
user433,223,4
user433,470,2
user433,441,2
user433,142,0
user433,59,3
user433,198,1
user433,85,3
user433,206,1
user433,87,1
user433,214,4
user433,113,2
user434,207,4
user434,214,3
user434,233,3
user434,270,1
user434,331,0
user434,422,1
user434,69,2
user434,238,3
user434,455,2
user434,246,1
user434,97,1
user434,14,2
user434,3,3
user434,70,4
user434,221,3
user434,462,3
user434,319,4
user434,278,1
user434,345,4
user434,46,0
user434,347,3
user434,294,3
user434,373,2
user434,110,2
user434,471,2
user434,22,3
user434,209,2
user434,78,2
user434,115,2
user434,326,1
user434,237,3
user434,334,3
user434,143,3
user434,150,2
user434,361,2
user434,302,2
user434,459,2
user434,358,2
user434,5,3
user434,366,1
user434,7,2
user434,374,2
user434,33,3
user434,430,3
user434,131,0
user434,102,2
user434,349,2
user434,398,1
user434,255,2
user434,406,3
user434,377,3
user434,174,2
user434,283,0
user434,230,1
user434,21,2
user434,142,2
user434,119,4
user434,438,4
user434,145,1
user434,206,3
user434,147,2
user434,454,0
user434,173,4
user434,270,2
user434,271,0
user434,182,2
user434,9,3
user434,238,2
user434,395,2
user434,6,3
user434,37,3
user434,14,2
user434,423,1
user434,310,1
user434,161,3
user434,462,1
user434,259,2
user434,38,4
user434,285,2
user434,46,3
user434,287,3
user434,54,1
user434,313,2
user434,110,1
user434,411,0
user434,262,3
user434,149,2
user434,78,2
user434,55,2
user434,86,2
user434,177,4
user434,334,4
user434,83,2
user434,390,1
user434,301,4
user434,302,1
user434,399,3
user435,207,3
user435,214,3
user435,233,2
user435,270,3
user435,331,2
user435,422,1
user435,69,1
user435,238,1
user435,455,3
user435,246,4
user435,97,3
user435,14,0
user435,3,2
user435,70,2
user435,221,2
user435,462,3
user435,319,2
user435,278,0
user436,207,1
user436,214,3
user436,233,1
user436,270,3
user436,331,2
user436,422,3
user436,69,3
user436,238,1
user436,455,2
user436,246,3
user436,97,3
user436,14,2
user436,3,1
user436,70,2
user436,221,3
user436,462,2
user436,319,3
user436,278,2
user436,345,1
user436,46,2
user436,347,2
user436,294,3
user436,373,1
user436,110,1
user436,471,1
user436,22,2
user436,209,1
user436,78,2
user436,115,3
user436,326,2
user436,237,2
user436,334,2
user436,143,2
user436,150,2
user436,361,1
user436,302,1
user436,459,4
user436,358,2
user436,5,2
user436,366,0
user436,7,2
user436,374,1
user436,33,3
user436,430,2
user436,131,1
user436,102,3
user436,349,2
user436,398,3
user436,255,2
user436,406,2
user436,377,2
user436,174,1
user436,283,3
user436,230,3
user436,21,2
user436,142,2
user436,119,1
user436,438,1
user436,145,2
user436,206,2
user436,147,1
user436,454,2
user436,173,2
user436,270,3
user436,271,1
user436,182,2
user436,9,1
user436,238,1
user436,395,4
user436,6,0
user436,37,3
user436,14,2
user436,423,2
user436,310,2
user436,161,3
user436,462,2
user436,259,1
user436,38,4
user436,285,3
user436,46,3
user436,287,3
user436,54,3
user436,313,1
user436,110,4
user436,411,1
user436,262,2
user436,149,1
user436,78,3
user436,55,3
user436,86,1
user436,177,3
user436,334,2
user436,83,2
user436,390,0
user436,301,1
user436,302,2
user436,399,1
user436,118,1
user436,425,1
user436,366,1
user436,427,3
user436,134,3
user436,453,1
user436,430,1
user436,71,3
user436,342,2
user436,289,3
user436,398,3
user436,195,3
user436,166,1
user436,317,2
user436,174,3
user436,223,2
user436,470,1
user436,441,1
user436,142,2
user436,59,1
user436,198,2
user436,85,4
user436,206,2
user436,87,3
user436,214,2
user436,113,1
user436,270,2
user436,211,1
user436,422,1
user436,429,2
user436,238,2
user436,335,0
user436,246,4
user436,457,3
user436,14,1
user436,363,3
user436,70,1
user436,101,2
user436,462,1
user436,199,2
user436,278,2
user436,225,1
user436,46,3
user436,227,4
user436,294,1
user436,253,2
user436,110,2
user436,351,2
user436,22,1
user436,89,4
user436,78,2
user436,475,3
user437,207,2
user437,214,3
user437,233,2
user437,270,2
user437,331,2
user437,422,2
user437,69,3
user437,238,2
user437,455,2
user437,246,3
user437,97,0
user437,14,1
user437,3,2
user437,70,3
user437,221,1
user437,462,1
user437,319,3
user437,278,1
user437,345,3
user437,46,2
